title,brand,brand_normalized,source_url,ddr_type,form_factor,has_rgb,capacity_gb,speed_mhz,cas_latency,cas_latency_imputed,cas_was_imputed,num_sticks,price_per_gb,price_usd,log_price,scraped_at
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin PC RAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK16GX4M2A2666C16W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-lpx-16gb-ddr4-2666-cas-latency-cl16-desktop-memory-white/p/N82E16820236041?Item=9SIC5BHKST4017,DDR4,DIMM,False,16,2666,16,16,False,2,6.81,109.0,4.700480365792417,2026-05-08T19:28:23.688958
CORSAIR Vengeance LPX (AMD Ryzen Ready) 16GB (2 x 8GB) 288-Pin DDR4 2933 (PC4 23400) AMD Optimized Desktop Memory Model CMK16GX4M2Z2933C16,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-lpx-16gb-ddr4-2933-cas-latency-cl16-desktop-memory-black/p/N82E16820236387?Item=9SIAD6HKTH0243,DDR4,DIMM,False,16,2933,16,16,False,2,18.58,297.33,5.698200256359968,2026-05-08T19:28:23.689316
Rimlance 8GB (2X4GB) 1.2V DDR4 2666MHZ PC4-21300 UDIMM 1RX8 Desktop Memory,Rimlance,Other,https://www.newegg.com/rimlance-8gb-ddr4-2666-cas-latency-cl19-memory/p/0RN-0163-00044?Item=9SIAU3BKBP1853,DDR4,DIMM,False,8,2666,-1,16,True,2,6.24,49.96,3.931041011263908,2026-05-08T19:28:23.689612
G.SKILL Ripjaws S5 Series 32GB (2 x 16GB) DDR5 5600 Desktop Memory Model F5-5600J3636C16GX2-RS5W,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-s5-series-32gb-ddr5-5600-cas-latency-cl36-desktop-memory-white/p/N82E16820374332?Item=N82E16820374332,DDR5,DIMM,False,32,5600,16,16,False,2,15.47,494.99,6.206555765231363,2026-05-08T19:28:23.689951
Kingston FURY Beast 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory (Desktop Memory) Model KF560C36BWEK2-64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-64gb-ddr5-6000-cas-latency-cl36-memory-white/p/0RM-001W-006Y2?Item=0RM-001W-006Y2,DDR5,DIMM,False,64,6000,36,36,False,2,15.31,979.99,6.888562265833489,2026-05-08T19:28:23.690295
CORSAIR Vengeance LPX 64GB (4 x 16GB) DDR4 2400 (PC4 19200) Desktop Memory Model CMK64GX4M4A2400C16,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-lpx-64gb-ddr4-2400-cas-latency-cl16-desktop-memory-black/p/N82E16820236047?Item=9SIC5BHKST4069,DDR4,DIMM,False,64,2400,16,16,False,4,6.08,389.0,5.966146739123692,2026-05-08T19:28:23.690641
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMH32GX5M2E6000Z36W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-6000-cas-latency-cl36-desktop-memory-white/p/N82E16820982237?Item=N82E16820982237,DDR5,DIMM,True,32,6000,36,36,False,2,15.16,484.99,6.186188047557115,2026-05-08T19:28:23.690979
CORSAIR Vengeance RGB 96GB (2 x 48GB) 288-Pin PC RAM DDR5 6800 (PC5 54400) Desktop Memory Model CMH96GX5M2B6800C34,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-96gb-ddr5-6800-cas-latency-cl34-desktop-memory-black/p/N82E16820982227?Item=N82E16820982227,DDR5,DIMM,True,96,6800,34,34,False,2,15.62,1499.99,7.313880169386086,2026-05-08T19:28:23.691328
G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 7800 (PCS-62400) desktop memory Model F5-7800J3646H16GX2-TZ5RK,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-7800-cas-latency-cl36-desktop-memory-black/p/N82E16820374446?Item=9SIC5P2KV88501,DDR5,DIMM,True,32,7800,36,36,False,2,15.59,499.0,6.214608098422191,2026-05-08T19:28:27.126487
G.SKILL Ripjaws M5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-m5-rgb-series-32gb-ddr5-6000-cas-latency-cl36-desktop-memory-black/p/N82E16820374640?Item=N82E16820374640,DDR5,DIMM,True,32,6000,-1,36,True,2,15.62,499.99,6.21658614080582,2026-05-08T19:28:27.127325
4GB RAM Replacement for Kingston KVR32N22S6/4 | DDR4 3200MHz PC4-25600 DIMM 1Rx16 Desktop Memory,4GB,Other,https://www.newegg.com/a-tech-4gb-ddr4-3200-cas-latency-cl22-memory/p/0RN-005A-00TM6?Item=9SIAMBVK0Z8185,DDR4,DIMM,False,4,3200,-1,16,True,1,11.31,45.25,3.834061463958434,2026-05-08T19:28:27.127615
Team T-Force Delta RGB 32GB (2 x 16GB) DDR5 5200 (PC5 41600) Desktop Memory Model FF3D532G5200HC40CDC01,Team,Team,https://www.newegg.com/team-group-t-force-delta-rgb-32gb-ddr5-5200-cas-latency-cl40-desktop-memory-black/p/N82E16820331810?Item=N82E16820331810,DDR5,DIMM,True,32,5200,40,40,False,2,13.44,429.99,6.066084887978432,2026-05-08T19:28:27.127947
Kingston FURY Beast 128GB (2 x 64GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Memory (Desktop Memory) Model KF556C36BBEAK2-128,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-128gb-2-x-64gb-ddr5-5600-pc5-44800-cas-latency-cl36-memory-desktop-memory-black/p/0RN-001J-015F5?Item=0RN-001J-015F5,DDR5,DIMM,False,128,5600,36,36,False,2,17.19,2199.99,7.6966625381267715,2026-05-08T19:28:27.128249
NEMIX RAM 4GB (1X4GB) DDR4 2400MHZ PC4-19200 1Rx8 1.2V 288-PIN Non-ECC UDIMM Compatible with QNAP RAM-4GDR4A1-UD-2400 NAS Unbuffered Desktop Memory,NEMIX,Other,https://www.newegg.com/nemix-ram-ddr4-orignial-desktop-pc-288-pin-non-ecc-unbuffered-udimm-memory-4gb-ddr4-2400-cas-latency-cl17/p/0RN-004P-00B13?Item=9SIA7S6K0Z7390,DDR4,DIMM,False,4,2400,-1,16,True,1,9.75,38.99,3.688629422858727,2026-05-08T19:28:27.128531
Rimlance 16GB (2X8GB) 1.2V DDR4 3200MHZ PC4-25600 UDIMM 1RX8 Desktop Memory,Rimlance,Other,https://www.newegg.com/rimlance-16gb-ddr4-3200-cas-latency-cl22-memory/p/0RN-0163-00047?Item=9SIAU3BKBP1866,DDR4,DIMM,False,16,3200,-1,16,True,2,6.25,99.99,4.6150215020384655,2026-05-08T19:28:27.128801
CORSAIR Vengeance 32GB (2 x 16GB) 288-Pin PC RAM DDR5 7200 (PC5 57600) Desktop Memory Model CMK32GX5M2X7200C34,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-32gb-ddr5-7200-cas-latency-cl34-desktop-memory-black/p/N82E16820236932?Item=N82E16820236932,DDR5,DIMM,False,32,7200,34,34,False,2,19.53,624.99,6.439334396531612,2026-05-08T19:28:27.129116
CORSAIR - VENGEANCE RGB  64GB (2x32GB) 6400MHz DDR5 C40 DIMM Desktop Memory - Black (CMH64GX5M2Y6400C32),CORSAIR,CORSAIR,https://www.newegg.com/p/0RN-001Y-008Y8?Item=9SIAMBVKUP6884,DDR5,DIMM,True,64,6400,-1,36,True,2,11.56,739.99,6.607987129928372,2026-05-08T19:28:27.129393
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 5200 (PC5 41600) XMP 3.0 AMD EXPO desktop memory Model CMT32GX5M2B5200Z40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-platinum-rgb-32gb-ddr5-5200-cas-latency-cl40-desktop-memory-gray/p/N82E16820236890?Item=N82E16820236890,DDR5,DIMM,True,32,5200,40,40,False,2,15.78,504.99,6.226516906246328,2026-05-08T19:28:27.129717
CORSAIR Dominator Platinum RGB 64GB (2 x 32GB) DDR5 6000 (PC5 48000) Desktop Memory Model CMT64GX5M2B6000Z30,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-platinum-rgb-64gb-ddr5-6000-cas-latency-cl30-desktop-memory-gray/p/N82E16820982026?Item=N82E16820982026,DDR5,DIMM,True,64,6000,30,30,False,2,19.69,1259.99,7.139652405719359,2026-05-08T19:28:27.130017
Patriot Viper Elite 5 32GB 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model PVER532G56C38W,Patriot,Other,https://www.newegg.com/patriot-memory-viper-elite-5-32gb-ddr5-5600-cas-latency-cl38-desktop-memory-white/p/N82E16820225326?Item=N82E16820225326,DDR5,DIMM,False,32,5600,38,38,False,1,12.5,399.99,5.99393648933976,2026-05-08T19:28:27.130287
Used - Very Good G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C18D-32GTZR,Used,Other,https://www.newegg.com/g-skill-tridentz-rgb-series-32gb-ddr4-4000-cas-latency-cl18-desktop-memory-black/p/N82E16820374106?Item=9SIAM8PKUP4042,DDR4,DIMM,True,32,4000,18,18,False,2,8.44,270.0,5.602118820879701,2026-05-08T19:28:27.130603
Samsung 16GB DDR4 3200 288-Pin RDIMM 1Rx4 1.2V ECC REG Server Memory Module - M393A2K40DB3-CWE,Samsung,Other,https://www.newegg.com/samsung-16gb-ddr4-3200-cas-latency-cl22-memory/p/1B4-001D-00DY6?Item=9SIAMBVK666471,DDR4,DIMM,False,16,3200,-1,16,True,1,17.02,272.24,5.6103505298636485,2026-05-08T19:28:27.130891
G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5-8000 (PC5-64000) desktop memory Model F5-8000J3848H16GX2-TZ5RS,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-8000-cas-latency-cl38-desktop-memory-silver/p/N82E16820374448?Item=N82E16820374448,DDR5,DIMM,True,32,8000,38,38,False,2,21.25,679.99,6.5235476217538855,2026-05-08T19:28:27.131176
CORSAIR Dominator Titanium 32GB (2 x 16GB) DDR5 6400 (PC5 51200) Desktop Memory Model CMP32GX5M2B6400C32W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-titanium-32gb-ddr5-6400-cas-latency-cl32-desktop-memory-white/p/N82E16820982091?Item=N82E16820982091,DDR5,DIMM,False,32,6400,32,32,False,2,20.31,649.99,6.478494281107485,2026-05-08T19:28:27.131488
G.SKILL Ripjaws S5 Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3040F16GX2-RS5K,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-s5-series-32gb-ddr5-6000-cas-latency-cl30-desktop-memory-black/p/N82E16820374369?Item=N82E16820374369,DDR5,DIMM,False,32,6000,30,30,False,2,18.75,599.99,6.398578295461671,2026-05-08T19:28:27.131791
Rimlance 8GB (2X4GB) 1.2V DDR4 2133MHz PC4-17000 UDIMM 1RX8,Rimlance,Other,https://www.newegg.com/rimlance-8gb-ddr4-2133-cas-latency-cl15-memory/p/0RN-0163-000B6?Item=9SIAU3BKD83704,DDR4,DIMM,False,8,2133,-1,16,True,2,5.25,42.0,3.7612001156935624,2026-05-08T19:28:27.132078
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 5200 (PC5 41600) Desktop Memory Model CMH32GX5M2B5200C40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-5200-cas-latency-cl40-desktop-memory-black/p/N82E16820236883?Item=N82E16820236883,DDR5,DIMM,True,32,5200,40,40,False,2,14.91,476.99,6.1695898117705275,2026-05-08T19:28:27.132383
OWC 16GB Replacement for Synology D4EU02-16G - DDR4 2666 PC4-21300 CL19 2Rx8 288-pin 1.2V ECC Unbuffered DIMM Memory RAM Module Upgrade,OWC,Other,https://www.newegg.com/owc-16gb-ddr4-2666-cas-latency-cl19-memory-standard/p/0RN-0031-001V2?Item=9SIBX68KEE7693,DDR4,DIMM,False,16,2666,19,19,False,1,9.87,157.86,5.068023311204986,2026-05-08T19:28:27.132682
Timetec Pinnacle Konduit RGB 8GB DDR4 3200MHz PC4-25600 CL16-18-18-38 1.35V Compatible for AMD and Intel Desktop Gaming PC Memory Module RAM - Black,Timetec,Other,https://www.newegg.com/p/0RN-00A3-00198?Item=9SIA56XGRB8783,DDR4,DIMM,True,8,3200,16,16,False,1,9.12,72.99,4.303929948937459,2026-05-08T19:28:27.133293
Kingston 16GB DDR4 SDRAM Memory Module - 16 GB - DDR4-3200/PC4-25600 DDR4 SDRAM - 3200 MHz - CL22 - 1.20 V - Non-ECC - Unbuffered - 288-pin - DIMM- KCP432NS8/16,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-16gb-ddr4-3200-cas-latency-cl22-memory/p/0RN-001J-00TU4?Item=9SIAE9AKVZ5247,DDR4,DIMM,False,16,3200,22,22,False,1,14.88,238.0,5.476463551931511,2026-05-08T19:28:27.133569
"KingBank Computer Desktop Memory Ram DDR5 16GB(2x8GB) 6000MHz CL36 1.35V with Heatsink for Desktop Computer High Performance Gaming, silver",KingBank,Other,https://www.newegg.com/kingbank-16gb-ddr5-6000-cas-latency-cl36-memory-silver/p/0RN-012W-00037?Item=9SIBW2BKAA9123,DDR5,DIMM,False,16,6000,36,36,False,2,16.0,255.99,5.54903717363235,2026-05-08T19:28:27.133925
Timetec 16GB DDR4 3200MHz (PC4-3200AA) PC4-25600 UDIMM Desktop RAM  288-Pin 1.2V CL22 Non-ECC Unbuffered DIMM Memory Module Upgrade,Timetec,Other,https://www.newegg.com/timetec-16gb-ddr4-3200-cas-latency-cl16-memory/p/0RN-00A3-00176?Item=9SIA56XGJ86580,DDR4,DIMM,False,16,3200,22,22,False,1,7.0,111.99,4.727299319221155,2026-05-08T19:28:27.134210
Kingston FURY Beast 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory (Desktop Memory) Model KF560C30BWEAK2-64,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-fury-beast-64gb-ddr5-6000-cas-latency-cl30-memory-white/p/N82E16820242867?Item=N82E16820242867,DDR5,DIMM,False,64,6000,30,30,False,2,17.19,1099.99,7.003965054029298,2026-05-08T19:28:27.134538
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model CMH32GX5M2B5600Z40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-5600-cas-latency-cl40-desktop-memory-black/p/N82E16820982111?Item=N82E16820982111,DDR5,DIMM,True,32,5600,40,40,False,2,15.0,479.99,6.175846479868856,2026-05-08T19:28:27.134869
G.SKILL Ripjaws M5 RGB Series 96GB (2 x 48GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model F5-5600J4040D48GX2-RM5RW,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-m5-rgb-series-96gb-ddr5-5600-cas-latency-cl40-desktop-memory-white/p/N82E16820374549?Item=N82E16820374549,DDR5,DIMM,True,96,5600,40,40,False,2,13.54,1299.99,7.170880792087884,2026-05-08T19:28:27.135197
G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 5600 Desktop Memory Model F5-5600J3636C16GX2-TZ5RK,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-5600-cas-latency-cl36-desktop-memory-black/p/N82E16820374347?Item=N82E16820374347,DDR5,DIMM,True,32,5600,16,16,False,2,15.81,505.99,6.228491279530788,2026-05-08T19:28:27.135519
CORSAIR Dominator Platinum RGB 64GB (2 x 32GB) 288-Pin PC RAM DDR5 5200 (PC5 41600) Desktop Memory Model CMT64GX5M2B5200C40,CORSAIR,CORSAIR,https://www.newegg.com/corsair-dominator-platinum-rgb-64gb-ddr5-5200-cas-latency-cl40-desktop-memory-black/p/N82E16820236840?Item=N82E16820236840,DDR5,DIMM,True,64,5200,40,40,False,2,15.16,969.99,6.878316169577119,2026-05-08T19:28:27.135846
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop Memory Model CMH32GX5M2B6400C32W,CORSAIR,CORSAIR,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-6400-cas-latency-cl32-desktop-memory-white/p/N82E16820982034?Item=N82E16820982034,DDR5,DIMM,True,32,6400,32,32,False,2,19.0,607.99,6.411801847213834,2026-05-08T19:28:27.136153
Crucial 4GB DDR3 1600 (PC3 12800) Desktop Memory Model CT51264BA160B,Crucial,Crucial,https://www.newegg.com/crucial-4gb-ddr3-1600-cas-latency-cl11-desktop-memory/p/N82E16820148672?Item=9SIAMBVK926446,DDR3,DIMM,False,4,1600,-1,10,True,1,4.11,16.43,2.8581928595319295,2026-05-08T19:28:27.136464
G.SKILL Ripjaws X Series 4GB (2 x 2GB) DDR3 1600 (PC3 12800) Desktop Memory Model F3-12800CL9D-4GBXL,G.SKILL,G.SKILL,https://www.newegg.com/g-skill-ripjaws-x-series-4gb-ddr3-1600-cas-latency-cl9-desktop-memory-red/p/N82E16820231427?Item=9SIA4YU2AB9549,DDR3,DIMM,False,4,1600,-1,10,True,2,7.19,28.76,3.393165209964891,2026-05-08T19:28:27.136798
Kingston 16GB DDR5 SDRAM Memory Module - For Desktop PC - 16 GB - DDR5-5600/PC5-44800 DDR5 SDRAM - 5600 MHz Single-rank Memory - CL46 - 1.10 V - Non-ECC - Unbuffered - 288-pin - DIMM- KCP556US8-16,Kingston,Kingston,https://www.newegg.com/kingston-technology-corp-16gb-ddr5-5600-cas-latency-cl46-memory/p/0RM-001W-006B5?Item=9SIAET8KUH7938,DDR5,DIMM,False,16,5600,46,46,False,1,18.69,299.01,5.703815807433991,2026-05-08T19:28:27.137096
Samsung 16GB (1x16GB) DDR5 5600MHz High-Performance Gaming RAM PC5-44800 UDIMM Unbuffered Non-ECC 1Rx8 CL46 1.1v For Gamers and Power Users Desktop PC Computer Memory Upgrade M323R2GA3DB0-CWM Adamanta,Samsung,Other,https://www.newegg.com/p/3C6-0008-00128?Item=9SIAFYRKMA0239,DDR5,DIMM,False,16,5600,46,46,False,1,15.62,249.99,5.525413097700675,2026-05-08T19:28:27.137377
